id,x,y,z,seq_id
393,367620.1282,140947.884,0,1
394,367591.9771,140932.4734,0,0
394,367603.5339,140965.5633,0,1
395,367652.8185,141511.9477,0,0
395,367671.1176,141486.0827,0,1
396,367654.8666,141514.7859,0,0
396,367673.8785,141512.6532,0,1
397,367220.4135,141814.8421,0,0
397,367230.2778,141824.5634,0,1
398,367220.4135,141814.8421,0,0
398,367248.6415,141803.6088,0,1
399,366475.934,141424.0063,0,0
399,366500.343,141405.465,0,1
400,366007.3616,141406.1373,0,0
400,366000.4137,141426.7858,0,1
401,366010.361,141406.1951,0,0
401,366002.42,141429.0163,0,1
402,366010.361,141406.1951,0,0
402,366039.7709,141425.3104,0,1
403,365040.0168,139504.9999,0,0
403,365035.7238,139522.2908,0,1
404,368320.8963,140137.7085,0,0
404,368318.7202,140169.5702,0,1
405,368320.8963,140137.7085,0,0
405,368309.3586,140146.3341,0,1
406,368323.8941,140138.8279,0,0
406,368341.676,140156.3768,0,1
407,369831.9402,139677.0333,0,0
407,369840.7796,139687.8976,0,1
408,369831.9402,139677.0333,0,0
408,369862.9231,139678.6555,0,1
409,369832.0344,139673.8347,0,0
409,369849.8211,139657.0251,0,1
410,371200.6875,139726.4659,0,0
410,371232.8404,139713.0821,0,1
411,371200.6875,139726.4659,0,0
411,371215.1943,139739.2932,0,1
412,369845.8062,139089.1325,0,0
412,369829.3814,139090.5948,0,1
413,369842.6064,139089.1671,0,0
413,369832.5808,139090.5327,0,1
414,367660.7341,141486.7866,0,0
414,367649.9931,141505.7336,0,1
415,369899.7535,142689.5996,0,0
415,369919.386,142709.6963,0,1
416,369896.5537,142689.6382,0,0
416,369892.7803,142719.5644,0,1
417,369899.7535,142689.5996,0,0
417,369895.9746,142719.7556,0,1
418,369896.5537,142689.6382,0,0
418,369886.6458,142695.3349,0,1
419,369109.7224,140185.1025,0,0
419,369150.243,140186.3349,0,1
420,369109.8307,140181.9043,0,0
420,369150.3508,140183.1367,0,1
421,369109.7224,140185.1025,0,0
421,369120.2435,140196.8471,0,1
422,369152.1625,140170.7203,0,0
422,369112.3275,140169.1831,0,1
423,369152.0555,140173.9185,0,0
423,369112.2217,140172.3814,0,1
424,369152.0555,140173.9185,0,0
424,369123.4324,140197.1128,0,1
425,370430.1514,144633.9802,0,0
425,370420.9806,144662.3494,0,1
426,370433.7082,144634.5363,0,0
426,370424.3501,144663.6169,0,1
427,370437.265,144635.0923,0,0
427,370427.7196,144664.8844,0,1
428,370486.3573,144057.083,0,0
428,370492.3436,144025.2184,0,1
429,370482.758,144057.0145,0,0
429,370488.8827,144024.6967,0,1
430,370479.1586,144056.946,0,0
430,370456.0928,144035.3293,0,1
431,370486.3573,144057.083,0,0
431,370493.4148,144052.1314,0,1
432,371935.7817,147639.5009,0,0
432,371966.1463,147659.6885,0,1
433,371938.1748,147636.8115,0,0
433,371968.5422,147657.0015,0,1
434,371940.5679,147634.122,0,0
434,371970.938,147654.3145,0,1
435,371935.7817,147639.5009,0,0
435,371941.8858,147673.1792,0,1
436,371935.7817,147639.5009,0,0
436,371944.8378,147672.6444,0,1
437,371599.3515,147291.8776,0,0
437,371591.2588,147264.1803,0,1
438,371599.3515,147291.8776,0,0
438,371588.4217,147265.1552,0,1
439,371599.3515,147291.8776,0,0
439,371577.8552,147278.7745,0,1
440,371597.1392,147294.7176,0,0
440,371575.837,147281.7556,0,1
441,371594.9269,147297.5576,0,0
441,371573.8188,147284.7367,0,1
442,372351.5758,148002.9199,0,0
442,372384.4825,148037.4008,0,1
443,372353.9717,148000.2329,0,0
443,372386.9742,148034.8024,0,1
444,372356.3675,147997.5459,0,0
444,372389.4659,148032.2041,0,1
445,371990.783,147613.1066,0,0
445,371966.2327,147594.329,0,1
446,371988.3708,147615.7789,0,0
446,371963.892,147597.0641,0,1
447,371985.9586,147618.4513,0,0
447,371961.5513,147599.7993,0,1
448,372009.0381,147301.134,0,0
448,372055.3822,147269.4426,0,1
449,372006.6432,147298.4462,0,0
449,372053.0925,147266.6646,0,1
450,372004.2482,147295.7584,0,0
450,372050.8028,147263.8866,0,1
451,372009.0381,147301.134,0,0
451,372034.0324,147297.0002,0,1
452,372009.0381,147301.134,0,0
452,372033.5723,147294.0357,0,1
453,371579.1976,147621.3538,0,0
453,371538.1354,147654.2137,0,1
454,371581.5655,147624.0654,0,0
454,371540.6032,147656.8348,0,1
455,371583.9334,147626.777,0,0
455,371543.071,147659.4559,0,1
456,371579.1976,147621.3538,0,0
456,371534.5214,147642.8028,0,1
457,371579.1976,147621.3538,0,0
457,371535.454,147645.6542,0,1
458,372510.7152,146892.6934,0,0
458,372531.7562,146875.2295,0,1
459,372508.4255,146889.9154,0,0
459,372529.2713,146872.6246,0,1
460,372506.1358,146887.1374,0,0
460,372526.7864,146870.0198,0,1
461,372024.4565,147234.0992,0,0
461,371982.0725,147269.0913,0,1
462,372026.7406,147236.8818,0,0
462,371984.4404,147271.8029,0,1
463,372029.0247,147239.6643,0,0
463,371986.8084,147274.5145,0,1
464,371600.9221,147668.1971,0,0
464,371637.8264,147633.1726,0,1
465,371598.4971,147665.5364,0,0
465,371635.4314,147630.4848,0,1
466,371596.0721,147662.8756,0,0
466,371633.0365,147627.7971,0,1
467,371169.3516,148001.8729,0,0
467,371145.9721,148028.699,0,1
468,371171.8194,148004.4939,0,0
468,371148.0991,148031.6034,0,1
469,371174.2872,148007.115,0,0
469,371150.2262,148034.5078,0,1
470,371616.7011,147668.0053,0,0
470,371637.8264,147633.1726,0,1
471,371613.7743,147667.3469,0,0
471,371637.8264,147633.1726,0,1
472,372000.1234,147603.8206,0,0
472,371966.2327,147594.329,0,1
473,371999.5064,147606.7565,0,0
473,371966.2327,147594.329,0,1
474,371989.8847,147249.5556,0,0
474,371982.0725,147269.0913,0,1
475,371992.8621,147249.9231,0,0
475,371982.0725,147269.0913,0,1
476,371526.8915,147324.9317,0,0
476,371559.4844,147324.1452,0,1
477,371526.8858,147321.9317,0,0
477,371559.4844,147324.1452,0,1
478,372339.4738,148023.8686,0,0
478,372384.4825,148037.4008,0,1
479,372340.0002,148020.9151,0,0
479,372384.4825,148037.4008,0,1
480,372520.6947,146900.3269,0,0
480,372531.7562,146875.2295,0,1
481,372518.0344,146898.9403,0,0
481,372531.7562,146875.2295,0,1
482,371112.6515,146930.0227,0,0
482,371076.7638,146921.0845,0,1
483,371112.6458,146933.0226,0,0
483,371076.7638,146921.0845,0,1
484,371153.5952,147994.2491,0,0
484,371145.9721,148028.699,0,1
485,371156.56,147994.7072,0,0
485,371145.9721,148028.699,0,1
486,371540.9721,147309.5744,0,0
486,371559.4844,147324.1452,0,1
487,371543.1187,147306.6844,0,0
487,371561.9554,147321.5271,0,1
488,371545.2654,147303.7944,0,0
488,371564.4264,147318.909,0,1
489,371106.3557,146946.2093,0,0
489,371076.7638,146921.0845,0,1
490,371104.2071,146949.0978,0,0
490,371074.6185,146923.9754,0,1
491,371102.0584,146951.9862,0,0
491,371072.4731,146926.8663,0,1
492,372500.1059,146844.3698,0,0
492,372481.7184,146858.2692,0,1
493,372502.5698,146846.9945,0,0
493,372484.0025,146861.0518,0,1
494,372505.0338,146849.6191,0,0
494,372486.2866,146863.8344,0,1
495,372500.1059,146844.3698,0,0
495,372469.0376,146850.1452,0,1
496,372500.1059,146844.3698,0,0
496,372469.6129,146853.0895,0,1
497,367260.5252,146888.9069,0,0
497,367230.162,146875.7055,0,1
498,367259.0835,146892.2056,0,0
498,367228.7204,146879.0042,0,1
499,367257.6419,146895.5043,0,0
499,367227.2787,146882.303,0,1
500,367260.5252,146888.9069,0,0
500,367231.0493,146860.9421,0,1
501,367260.5252,146888.9069,0,0
501,367229.7602,146863.651,0,1
502,367211.7455,146915.9394,0,0
502,367242.4819,146929.303,0,1
503,367213.183,146912.6388,0,0
503,367243.9194,146926.0025,0,1
504,367214.6205,146909.3383,0,0
504,367245.3569,146922.7019,0,1
505,366606.799,146654.4374,0,0
505,366556.8508,146638.9667,0,1
506,366605.7274,146657.8742,0,0
506,366555.7791,146642.4035,0,1
507,366604.6557,146661.311,0,0
507,366554.7075,146645.8403,0,1
508,368133.3425,147650.2093,0,0
508,368194.4761,147607.9495,0,1
509,368132.215,147653.5227,0,0
509,368196.4517,147669.2973,0,1
510,368133.3425,147650.2093,0,0
510,368197.1653,147665.8708,0,1
511,367017.0647,147388.5178,0,0
511,366947.4905,147385.8766,0,1
512,367017.1126,147392.0174,0,0
512,366947.469,147389.3766,0,1
513,367017.0647,147388.5178,0,0
513,367006.248,147373.1561,0,1
514,368886.955,146639.7461,0,0
514,368895.5013,146623.1066,0,1
515,368886.955,146639.7461,0,0
515,368890.1493,146593.8421,0,1
516,368883.4866,146639.277,0,0
516,368886.662,146593.5449,0,1
517,368167.8406,147603.3212,0,0
517,368146.9494,147613.6679,0,1
518,368171.2235,147604.2189,0,0
518,368197.1653,147665.8708,0,1
519,369470.7142,146655.9739,0,0
519,369520.6644,146626.8344,0,1
520,369470.5323,146659.4692,0,0
520,369533.0602,146664.0066,0,1
521,369470.7142,146655.9739,0,0
521,369533.2909,146660.5142,0,1
522,368899.1221,146602.6576,0,0
522,368855.7339,146636.1415,0,1
523,368899.342,146599.1645,0,0
523,368890.1493,146593.8421,0,1
524,369489.8069,146622.5256,0,0
524,369470.7332,146634.0495,0,1
525,369493.2247,146623.2797,0,0
525,369533.2909,146660.5142,0,1
526,368856.5886,146589.9383,0,0
526,368852.2649,146635.6767,0,1
527,368860.0763,146590.2311,0,0
527,368855.7339,146636.1415,0,1
528,368860.0763,146590.2311,0,0
528,368895.7451,146619.6151,0,1
529,370312.1268,147255.339,0,0
529,370297.0294,147265.7337,0,1
530,370312.1268,147255.339,0,0
530,370309.7282,147298.447,0,1
531,370315.6261,147255.2698,0,0
531,370313.213,147298.7728,0,1
532,369536.8799,146641.2662,0,0
532,369470.7332,146634.0495,0,1
533,369536.6888,146644.761,0,0
533,369470.5133,146637.5425,0,1
534,369536.8799,146641.2662,0,0
534,369524.0812,146627.5929,0,1
535,369089.7066,147430.535,0,0
535,369109.3348,147431.7379,0,1
536,369092.9066,147430.535,0,0
536,369106.1348,147431.2921,0,1
537,370299.4493,147286.1835,0,0
537,370340.3398,147255.9603,0,1
538,370299.4334,147289.3835,0,0
538,370309.7282,147298.447,0,1
539,370354.0252,148060.4814,0,0
539,370344.9225,148078.7504,0,1
540,370357.4429,148059.727,0,0
540,370393.2519,148120.5571,0,1
541,370344.4889,147298.7761,0,0
541,370340.342,147259.4603,0,1
542,370341.0047,147298.4436,0,0
542,370340.3398,147255.9603,0,1
543,370341.0047,147298.4436,0,0
543,370297.0416,147268.9337,0,1
544,370333.663,148109.3527,0,0
544,370381.723,148063.0739,0,1
545,370332.9495,148112.7792,0,0
545,370392.6368,148124.0026,0,1
546,370333.663,148109.3527,0,0
546,370393.2519,148120.5571,0,1
547,368204.4316,147630.3368,0,0
547,368146.9494,147613.6679,0,1
548,368203.7075,147633.7611,0,0
548,368145.963,147617.0261,0,1
549,368204.4316,147630.3368,0,0
549,368197.8627,147608.8329,0,1
550,370739.4058,148185.6884,0,0
550,370746.0646,148159.3926,0,1
551,370740.0209,148182.2428,0,0
551,370745.3914,148162.8273,0,1
552,370400.1621,148092.2736,0,0
552,370385.1603,148062.4142,0,1
553,370400.1621,148092.2736,0,0
553,370344.9225,148078.7504,0,1
554,370399.4889,148095.7082,0,0
554,370344.1983,148082.1747,0,1
555,365094.5562,145823.9607,0,0
555,365092.405,145813.0015,0,1
556,365094.5562,145823.9607,0,0
556,365062.4525,145789.6761,0,1
557,365091.7732,145826.0831,0,0
557,365059.2736,145791.1406,0,1
558,366951.0767,147426.0659,0,0
558,367014.602,147421.7871,0,1
559,366951.1003,147422.566,0,0
559,367014.5973,147418.2871,0,1
560,366951.1003,147422.566,0,0
560,367002.7486,147373.0915,0,1
561,365817.7504,145263.9411,0,0
561,365833.8811,145253.864,0,1
562,365816.272,145261.1031,0,0
562,365832.0071,145251.2701,0,1
563,365817.7504,145263.9411,0,0
563,365829.2009,145266.7383,0,1
564,365075.5349,145796.185,0,0
564,365065.6789,145857.6335,0,1
565,365073.5038,145793.7122,0,0
565,365062.4525,145789.6761,0,1
566,365821.6898,145239.8017,0,0
566,365808.2733,145248.3784,0,1
567,365823.7446,145242.2548,0,0
567,365809.735,145251.2251,0,1
568,365823.7446,145242.2548,0,0
568,365829.2009,145266.7383,0,1
569,365835.9654,145261.1519,0,0
569,365833.8811,145253.864,0,1
570,365835.9654,145261.1519,0,0
570,365809.735,145251.2251,0,1
571,364789.5481,143714.746,0,0
571,364796.3849,143710.6041,0,1
572,364789.5481,143714.746,0,0
572,364778.8421,143689.1065,0,1
573,364786.5957,143716.6258,0,0
573,364775.6489,143690.5394,0,1
574,365032.5557,145802.3489,0,0
574,365062.91,145859.7743,0,1
575,365035.7653,145800.9531,0,0
575,365065.6789,145857.6335,0,1
576,365035.7653,145800.9531,0,0
576,365090.3156,145810.5778,0,1
577,364641.249,143070.5111,0,0
577,364666.6985,143066.2102,0,1
578,364641.249,143070.5111,0,0
578,364645.4564,143034.447,0,1
579,364637.7712,143070.118,0,0
579,364641.9843,143034.0063,0,1
580,364615.3776,143030.8785,0,0
580,364666.9422,143063.2201,0,1
581,364611.9167,143030.3572,0,0
581,364604.6808,143066.6412,0,1
582,364615.3776,143030.8785,0,0
582,364608.1784,143066.7702,0,1
583,364753.5736,143692.6999,0,0
583,364796.1639,143707.4118,0,1
584,364750.3944,143694.1635,0,0
584,364768.5612,143725.6624,0,1
585,364753.5736,143692.6999,0,0
585,364771.4947,143723.7533,0,1
586,372435.2297,148017.8203,0,0
586,372398.5691,147979.7984,0,1
587,372432.6855,148020.3673,0,0
587,372396.1569,147982.4707,0,1
588,372430.1413,148022.9142,0,0
588,372393.7447,147985.143,0,1
589,372435.2297,148017.8203,0,0
589,372411.5708,147951.8864,0,1
590,372435.2297,148017.8203,0,0
590,372408.5885,147952.2121,0,1
591,373876.5026,139872.408,0,0
591,373915.2955,139872.9293,0,1
592,373877.1009,139875.8564,0,0
592,373916.4984,139882.5527,0,1
593,374444.5842,139038.0966,0,0
593,374422.9222,139007.9623,0,1
594,373922.5131,139848.8707,0,0
594,373875.6189,139863.8282,0,1
595,374419.9193,139040.4586,0,0
595,374419.3227,139008.0233,0,1
596,374416.3203,139040.5462,0,0
596,374415.7233,139008.0844,0,1
597,374386.2471,140148.4419,0,0
597,374391.5514,140204.6962,0,1
598,374389.8461,140148.3581,0,0
598,374395.123,140204.2451,0,1
599,374362.2512,138999.4913,0,0
599,374359.7826,139041.7472,0,1
600,374365.8511,138999.5239,0,0
600,374363.3817,139041.6635,0,1
601,374358.6514,138999.4587,0,0
601,374342.3353,139048.9229,0,1
602,373921.3101,139836.8414,0,0
602,373875.0331,139860.3776,0,1
603,374373.01,140148.4,0,0
603,374387.9798,140205.1472,0,1
604,373256.7629,142993.176,0,0
604,373308.2817,143041.3483,0,1
605,373253.2689,142992.9709,0,0
605,373246.3902,143059.6804,0,1
606,373256.7629,142993.176,0,0
606,373249.8518,143060.198,0,1
607,372778.4892,140085.5412,0,0
607,372738.7775,140060.972,0,1
608,372781.874,140084.6506,0,0
608,372787.8875,140066.9465,0,1
609,374476.8565,142434.5017,0,0
609,374444.4906,142446.3547,0,1
610,374473.3607,142434.3306,0,0
610,374447.9859,142446.5362,0,1
611,373313.0825,143014.8838,0,0
611,373301.1606,142993.0604,0,1
612,373313.0759,143018.3838,0,0
612,373249.8518,143060.198,0,1
613,371765.8408,144745.601,0,0
613,371755.9913,144729.5331,0,1
614,371762.7754,144747.2903,0,0
614,371753.1292,144730.9642,0,1
615,371762.7754,144747.2903,0,0
615,371728.1669,144749.7532,0,1
616,373291.9499,143068.0451,0,0
616,373301.1606,142993.0604,0,1
617,373288.4972,143067.4715,0,0
617,373297.6649,142992.8872,0,1
618,373291.9499,143068.0451,0,0
618,373308.2532,143044.8482,0,1
619,371300.2916,146206.7821,0,0
619,371324.9295,146200.8178,0,1
620,371303.2723,146205.6179,0,0
620,371321.9398,146201.9587,0,1
621,371729.3902,144761.2164,0,0
621,371753.1292,144730.9642,0,1
622,371730.6591,144764.154,0,0
622,371742.3581,144759.376,0,1
623,367209.2315,146921.1114,0,0
623,367242.4819,146929.303,0,1
624,367210.2405,146918.2862,0,0
624,367242.4819,146929.303,0,1
625,366969.8662,146944.6967,0,0
625,366967.4485,146984.4282,0,1
626,366972.8642,146944.5875,0,0
626,366970.9482,146984.4765,0,1
627,366982.1479,146944.319,0,0
627,366970.9482,146984.4765,0,1
628,366985.1466,146944.407,0,0
628,366974.4479,146984.5247,0,1
629,366605.7907,146647.8052,0,0
629,366556.8508,146638.9667,0,1
630,366605.5152,146650.7925,0,0
630,366556.8508,146638.9667,0,1
631,366965.818,147374.1319,0,0
631,367014.602,147421.7871,0,1
632,366969.3177,147374.1802,0,0
632,367014.5973,147418.2871,0,1
633,366962.3184,147374.0836,0,0
633,366947.4905,147385.8766,0,1
634,366965.818,147374.1319,0,0
634,366947.469,147389.3766,0,1
635,372784.0674,140046.2901,0,0
635,372736.7588,140054.2694,0,1
636,372784.6532,140049.7407,0,0
636,372737.7681,140057.6207,0,1
637,372784.6532,140049.7407,0,0
637,372756.6184,140088.8838,0,1
638,370456.0574,144042.9534,0,0
638,370485.4228,144024.1684,0,1
639,370455.6694,144049.9426,0,0
639,370460.9909,144055.5507,0,1
640,370455.6694,144049.9426,0,0
640,370493.4148,144052.1314,0,1
641,370455.8634,144046.448,0,0
641,370493.6505,144048.6394,0,1
642,369914.7979,143999.1328,0,0
642,369901.2182,144000.8515,0,1
643,369914.6029,144002.6274,0,0
643,369901.0231,144004.3461,0,1
644,369914.4078,144006.1219,0,0
644,369900.828,144007.8407,0,1
645,370924.0165,144080.9174,0,0
645,370933.5098,144081.552,0,1
646,370924.2522,144077.4253,0,0
646,370933.7454,144078.06,0,1
647,370924.4879,144073.9333,0,0
647,370933.9811,144074.5679,0,1
648,370494.5741,144034.2964,0,0
648,370492.3436,144025.2184,0,1
649,370494.1199,144041.2816,0,0
649,370468.1881,144055.7497,0,1
650,370494.5741,144034.2964,0,0
650,370456.483,144028.3402,0,1
651,370494.347,144037.789,0,0
651,370456.2879,144031.8348,0,1
652,366542.789,146678.6293,0,0
652,366593.8214,146694.4358,0,1
653,366543.8563,146675.1911,0,0
653,366594.8887,146690.9976,0,1
654,366544.9236,146671.753,0,0
654,366595.956,146687.5595,0,1
655,366542.789,146678.6293,0,0
655,366593.4615,146704.878,0,1
656,366542.789,146678.6293,0,0
656,366594.4811,146702.0566,0,1
657,367016.1324,146987.7712,0,0
657,367022.4986,146950.0619,0,1
658,367012.633,146987.7066,0,0
658,367019.6047,146949.2712,0,1
659,367012.633,146987.7066,0,0
659,367013.8976,146944.6898,0,1
660,367009.1336,146987.642,0,0
660,367010.8992,146944.5944,0,1
661,371169.1804,148061.883,0,0
661,371196.4472,148038.2385,0,1
662,371167.0805,148058.9589,0,0
662,371194.0222,148035.5778,0,1
663,371164.9806,148056.0348,0,0
663,371191.5972,148032.9171,0,1
664,371169.1804,148061.883,0,0
664,371212.3999,148053.9902,0,1
665,371169.1804,148061.883,0,0
665,371211.6434,148051.0872,0,1
666,371051.8579,146956.7215,0,0
666,371066.557,146990.0371,0,1
667,371051.8579,146956.7215,0,0
667,371069.4164,146989.1293,0,1
668,371051.8579,146956.7215,0,0
668,371086.5071,146979.041,0,1
669,371053.8897,146953.7497,0,0
669,371088.528,146976.0618,0,1
670,371055.9216,146950.7779,0,0
670,371090.5489,146973.0825,0,1
671,370456.3884,144668.9359,0,0
671,370461.3844,144635.0675,0,1
672,370452.8588,144668.2272,0,0
672,370457.8238,144634.5363,0,1
673,370449.3293,144667.5185,0,0
673,370454.2632,144634.0051,0,1
674,374454.8511,140193.306,0,0
674,374478.2663,140154.4147,0,1
675,374451.2808,140193.7678,0,0
675,374448.7896,140141.1387,0,1
676,374447.7106,140194.2296,0,0
676,374445.1906,140141.2262,0,1
677,365876.3074,145323.1027,0,0
677,365885.2605,145318.8059,0,1
678,365997.6723,144221.7826,0,0
678,366031.6666,144218.3312,0,1
679,363659.6588,141541.4757,0,0
679,363649.6569,141571.091,0,1
680,363659.2837,141537.4106,0,0
680,363648.1393,141574.2449,0,1
681,366792.7052,138948.6396,0,0
681,366774.2567,138947.2871,0,1
682,368306.7828,139068.9807,0,0
682,368293.8997,139075.3351,0,1
683,368309.7728,139067.8407,0,0
683,368290.9206,139076.5033,0,1
684,371632.4361,139392.9109,0,0
684,371625.2944,139381.6436,0,1
685,365035.7653,145800.9531,0,0
685,365059.2736,145791.1406,0,1
686,366026.2084,144238.549,0,0
686,366013.2892,144237.6686,0,1
687,366022.7583,144212.9312,0,0
687,366029.5524,144215.5419,0,1
688,366298.7131,142206.2707,0,0
688,366287.4839,142204.4132,0,1
689,369229.9154,143960.3953,0,0
689,369245.5543,143959.7232,0,1
690,370456.0574,144042.9534,0,0
690,370456.0928,144035.3293,0,1
691,370494.1199,144041.2816,0,0
691,370493.8862,144045.1473,0,1
692,370487.476,142737.3463,0,0
692,370498.0382,142738.4326,0,1
693,369494.6714,141127.646,0,0
693,369486.5441,141135.2686,0,1
694,369851.3251,140781.7551,0,0
694,369850.1254,140787.1022,0,1
695,368309.5328,140157.9122,0,0
695,368309.4733,140149.3319,0,1
696,371410.0718,140468.3921,0,0
696,371408.5495,140465.378,0,1
697,362562.9834,145078.4134,0,0
697,362533.8762,145098.3411,0,1
698,362565.144,145071.5453,0,0
698,362531.7243,145105.212,0,1
700,372901.9137,148522.9991,0,0
700,372923.3422,148513.7093,0,1
701,372899.422,148525.5974,0,0
701,372925.8864,148511.1623,0,1
702,372896.9303,148528.1958,0,0
702,372928.4306,148508.6153,0,1
704,374406.0998,138498.0425,0,0
704,374369.9937,138507.6375,0,1
705,374413.2988,138497.9204,0,0
705,374362.794,138507.5723,0,1
706,362564.0637,145074.9793,0,0
706,362532.8003,145101.7765,0,1
707,374409.6993,138497.9814,0,0
707,374366.3939,138507.6049,0,1
708,367371.2644,144642.3834,0,0
708,367394.8166,144639.6062,0,1
709,367368.0669,144642.5083,0,0
709,367398.0128,144639.4499,0,1
710,371414.4192,142744.841,0,0
710,371415.2808,142740.7918,0,1
711,371414.4614,142748.0407,0,0
711,371415.2365,142737.5921,0,1
712,366475.9378,141427.5063,0,0
712,366491.5274,141441.7466,0,1
713,366488.3194,141406.0507,0,0
713,366494.631,141440.1287,0,1
714,366506.399,141434.3863,0,0
714,366500.343,141405.465,0,1
715,366509.5052,141432.7735,0,0
715,366503.8416,141405.5664,0,1
716,366484.8203,141406.1309,0,0
716,366477.1974,141413.6022,0,1
717,366039.5663,141416.7404,0,0
717,366000.4137,141426.7858,0,1
718,367242.5206,141793.8842,0,0
718,367216.7451,141801.9938,0,1
719,367221.2005,141818.2551,0,0
719,367227.0874,141826.0024,0,1
720,367250.5125,141817.7642,0,0
720,367250.6896,141806.447,0,1
721,367244.0979,141820.5665,0,0
721,367217.445,141805.4231,0,1
722,367244.5614,141796.7276,0,0
722,367233.4692,141823.1264,0,1
723,367657.2368,141486.6487,0,0
723,367647.9523,141502.8902,0,1
724,367660.7341,141486.7866,0,0
724,367675.4737,141509.5379,0,1
725,367654.8666,141514.7859,0,0
725,367672.2853,141515.7696,0,1
726,367679.2362,141498.7017,0,0
726,367674.6137,141486.2482,0,1
727,367676.0574,141504.9383,0,0
727,367649.9931,141505.7336,0,1
728,367588.8965,140934.1346,0,0
728,367600.1233,140966.3496,0,1
729,367615.3976,140960.6257,0,0
729,367608.2801,140926.6593,0,1
730,366644.4367,140834.9776,0,0
730,366667.1408,140814.4895,0,1
731,366655.4609,140799.8375,0,0
731,366632.1664,140826.5544,0,1
732,370480.476,142737.3399,0,0
732,370477.265,142768.1067,0,1
733,370501.2947,142772.2127,0,0
733,370505.0382,142738.426,0,1
734,367429.176,142274.0549,0,0
734,367451.2916,142301.2976,0,1
735,368009.9464,141680.5314,0,0
735,368043.8815,141699.136,0,1
736,370474.3543,141975.7714,0,0
736,370480.9116,142000.2419,0,1
737,370503.6628,141999.6211,0,0
737,370489.3684,141962.3099,0,1
738,369500.6253,141123.9646,0,0
738,369500.8864,141115.5133,0,1
739,369497.6501,141125.8081,0,0
739,369462.7408,141117.187,0,1
740,369470.9612,141136.415,0,0
740,369480.4952,141138.7916,0,1
741,371240.5121,143548.4463,0,0
741,371241.5682,143521.8898,0,1
742,371250.4463,143525.0111,0,0
742,371244.5682,143521.8898,0,1
743,371040.2884,143902.3796,0,0
743,371040.2069,143906.0834,0,1
744,371008.6586,143572.6735,0,0
744,371020.8077,143574.3496,0,1
745,371634.1749,139395.1055,0,0
745,371623.9114,139379.1601,0,1
746,371200.7951,139723.6679,0,0
746,371231.1016,139710.8875,0,1
747,366484.8203,141406.1309,0,0
747,366491.5274,141441.7466,0,1
748,367654.8666,141514.7859,0,0
748,367674.6137,141486.2482,0,1
749,367221.2005,141818.2551,0,0
749,367250.6896,141806.447,0,1
750,367677.6498,141501.8215,0,0
750,367671.1176,141486.0827,0,1
